timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 21:15:20.371, 28.13 W, 7 %, 0 %, 15360 MiB, 14674 MiB, 235 MiB, 42
2022/11/11 21:15:20.425, 28.23 W, 6 %, 0 %, 15360 MiB, 14658 MiB, 251 MiB, 42
2022/11/11 21:15:20.479, 28.13 W, 6 %, 0 %, 15360 MiB, 14642 MiB, 267 MiB, 42
2022/11/11 21:15:20.533, 28.13 W, 6 %, 0 %, 15360 MiB, 14626 MiB, 283 MiB, 42
2022/11/11 21:15:20.587, 28.03 W, 6 %, 0 %, 15360 MiB, 14610 MiB, 299 MiB, 42
2022/11/11 21:15:20.643, 28.03 W, 6 %, 0 %, 15360 MiB, 14592 MiB, 317 MiB, 42
2022/11/11 21:15:20.696, 28.03 W, 6 %, 0 %, 15360 MiB, 14592 MiB, 317 MiB, 42
2022/11/11 21:15:20.750, 28.03 W, 6 %, 0 %, 15360 MiB, 14586 MiB, 323 MiB, 42
2022/11/11 21:15:20.803, 28.03 W, 6 %, 0 %, 15360 MiB, 14544 MiB, 365 MiB, 42
2022/11/11 21:15:20.857, 28.03 W, 0 %, 0 %, 15360 MiB, 14544 MiB, 365 MiB, 42
2022/11/11 21:15:20.911, 28.03 W, 0 %, 0 %, 15360 MiB, 14536 MiB, 373 MiB, 42
2022/11/11 21:15:20.964, 28.03 W, 0 %, 0 %, 15360 MiB, 14512 MiB, 397 MiB, 42
2022/11/11 21:15:21.018, 28.13 W, 0 %, 0 %, 15360 MiB, 14498 MiB, 411 MiB, 42
2022/11/11 21:15:21.072, 28.13 W, 9 %, 0 %, 15360 MiB, 14478 MiB, 431 MiB, 42
2022/11/11 21:15:21.126, 28.15 W, 9 %, 0 %, 15360 MiB, 14464 MiB, 445 MiB, 42
2022/11/11 21:15:21.179, 28.15 W, 9 %, 0 %, 15360 MiB, 14454 MiB, 455 MiB, 42
2022/11/11 21:15:21.233, 28.23 W, 6 %, 0 %, 15360 MiB, 14434 MiB, 475 MiB, 42
2022/11/11 21:15:21.287, 28.03 W, 6 %, 0 %, 15360 MiB, 14420 MiB, 489 MiB, 42
2022/11/11 21:15:21.340, 28.03 W, 6 %, 0 %, 15360 MiB, 14400 MiB, 509 MiB, 42
2022/11/11 21:15:21.394, 28.03 W, 6 %, 0 %, 15360 MiB, 14384 MiB, 525 MiB, 42
2022/11/11 21:15:21.447, 28.03 W, 6 %, 0 %, 15360 MiB, 14366 MiB, 543 MiB, 42
2022/11/11 21:15:21.501, 28.03 W, 6 %, 0 %, 15360 MiB, 14348 MiB, 561 MiB, 42
2022/11/11 21:15:21.555, 28.03 W, 6 %, 0 %, 15360 MiB, 14332 MiB, 577 MiB, 42
2022/11/11 21:15:21.608, 28.03 W, 6 %, 0 %, 15360 MiB, 14316 MiB, 593 MiB, 42
2022/11/11 21:15:21.662, 28.03 W, 6 %, 0 %, 15360 MiB, 14298 MiB, 611 MiB, 42
2022/11/11 21:15:21.716, 28.03 W, 6 %, 0 %, 15360 MiB, 14282 MiB, 627 MiB, 42
2022/11/11 21:15:21.769, 28.03 W, 6 %, 0 %, 15360 MiB, 14272 MiB, 637 MiB, 42
2022/11/11 21:15:21.823, 28.13 W, 6 %, 0 %, 15360 MiB, 14246 MiB, 663 MiB, 42
2022/11/11 21:15:21.880, 28.13 W, 4 %, 0 %, 15360 MiB, 14234 MiB, 675 MiB, 42
2022/11/11 21:15:21.934, 27.84 W, 4 %, 0 %, 15360 MiB, 14220 MiB, 689 MiB, 42
2022/11/11 21:15:21.989, 27.64 W, 4 %, 0 %, 15360 MiB, 14202 MiB, 707 MiB, 42
2022/11/11 21:15:22.043, 27.64 W, 8 %, 0 %, 15360 MiB, 14186 MiB, 723 MiB, 42
2022/11/11 21:15:22.096, 27.64 W, 8 %, 0 %, 15360 MiB, 14168 MiB, 741 MiB, 42
2022/11/11 21:15:22.150, 27.64 W, 8 %, 0 %, 15360 MiB, 14156 MiB, 753 MiB, 42
2022/11/11 21:15:22.204, 27.64 W, 8 %, 0 %, 15360 MiB, 14136 MiB, 773 MiB, 42
2022/11/11 21:15:22.258, 27.64 W, 5 %, 0 %, 15360 MiB, 14126 MiB, 783 MiB, 42
2022/11/11 21:15:22.312, 27.84 W, 5 %, 0 %, 15360 MiB, 14102 MiB, 807 MiB, 42
2022/11/11 21:15:22.365, 27.84 W, 5 %, 0 %, 15360 MiB, 14086 MiB, 823 MiB, 42
2022/11/11 21:15:22.419, 27.75 W, 5 %, 0 %, 15360 MiB, 14068 MiB, 841 MiB, 42
2022/11/11 21:15:22.473, 27.75 W, 6 %, 0 %, 15360 MiB, 14052 MiB, 857 MiB, 42
2022/11/11 21:15:22.527, 27.64 W, 6 %, 0 %, 15360 MiB, 14044 MiB, 865 MiB, 42
2022/11/11 21:15:22.580, 27.64 W, 6 %, 0 %, 15360 MiB, 14020 MiB, 889 MiB, 42
2022/11/11 21:15:22.634, 27.84 W, 6 %, 0 %, 15360 MiB, 14002 MiB, 907 MiB, 42
2022/11/11 21:15:22.689, 27.64 W, 6 %, 0 %, 15360 MiB, 13986 MiB, 923 MiB, 42
2022/11/11 21:15:22.743, 27.64 W, 6 %, 0 %, 15360 MiB, 13968 MiB, 941 MiB, 42
2022/11/11 21:15:22.796, 27.64 W, 6 %, 0 %, 15360 MiB, 13950 MiB, 959 MiB, 42
2022/11/11 21:15:22.852, 27.64 W, 6 %, 0 %, 15360 MiB, 13932 MiB, 977 MiB, 42
2022/11/11 21:15:22.906, 27.64 W, 6 %, 0 %, 15360 MiB, 13918 MiB, 991 MiB, 42
2022/11/11 21:15:22.960, 27.64 W, 6 %, 0 %, 15360 MiB, 13900 MiB, 1009 MiB, 42
2022/11/11 21:15:23.014, 27.64 W, 6 %, 0 %, 15360 MiB, 13882 MiB, 1027 MiB, 42
2022/11/11 21:15:23.067, 27.64 W, 6 %, 0 %, 15360 MiB, 13862 MiB, 1047 MiB, 42
2022/11/11 21:15:23.121, 27.64 W, 6 %, 0 %, 15360 MiB, 13846 MiB, 1063 MiB, 42
2022/11/11 21:15:23.175, 27.64 W, 6 %, 0 %, 15360 MiB, 13830 MiB, 1079 MiB, 42
2022/11/11 21:15:23.229, 27.74 W, 6 %, 0 %, 15360 MiB, 13812 MiB, 1097 MiB, 42
2022/11/11 21:15:23.283, 27.74 W, 6 %, 0 %, 15360 MiB, 13798 MiB, 1111 MiB, 42
2022/11/11 21:15:23.336, 27.74 W, 6 %, 0 %, 15360 MiB, 13778 MiB, 1131 MiB, 42
2022/11/11 21:15:23.391, 27.64 W, 6 %, 0 %, 15360 MiB, 13762 MiB, 1147 MiB, 42
2022/11/11 21:15:23.445, 27.64 W, 5 %, 0 %, 15360 MiB, 13746 MiB, 1163 MiB, 42
2022/11/11 21:15:23.499, 27.62 W, 5 %, 0 %, 15360 MiB, 13732 MiB, 1177 MiB, 42
2022/11/11 21:15:23.555, 27.62 W, 5 %, 0 %, 15360 MiB, 13718 MiB, 1191 MiB, 42
2022/11/11 21:15:23.609, 27.64 W, 5 %, 0 %, 15360 MiB, 13700 MiB, 1209 MiB, 42
2022/11/11 21:15:23.663, 27.64 W, 6 %, 0 %, 15360 MiB, 13682 MiB, 1227 MiB, 42
2022/11/11 21:15:23.717, 27.74 W, 6 %, 0 %, 15360 MiB, 13664 MiB, 1245 MiB, 42
2022/11/11 21:15:23.771, 27.74 W, 6 %, 0 %, 15360 MiB, 13588 MiB, 1321 MiB, 42
2022/11/11 21:15:23.824, 28.03 W, 6 %, 0 %, 15360 MiB, 13510 MiB, 1399 MiB, 42
2022/11/11 21:15:23.878, 28.03 W, 15 %, 0 %, 15360 MiB, 13510 MiB, 1399 MiB, 42
2022/11/11 21:15:23.932, 27.64 W, 15 %, 0 %, 15360 MiB, 13510 MiB, 1399 MiB, 42
2022/11/11 21:15:23.986, 27.64 W, 15 %, 0 %, 15360 MiB, 13510 MiB, 1399 MiB, 42
2022/11/11 21:15:24.039, 27.74 W, 0 %, 0 %, 15360 MiB, 13510 MiB, 1399 MiB, 42
2022/11/11 21:15:24.094, 28.03 W, 0 %, 0 %, 15360 MiB, 13510 MiB, 1399 MiB, 42
2022/11/11 21:15:24.148, 28.03 W, 0 %, 0 %, 15360 MiB, 13418 MiB, 1491 MiB, 42
2022/11/11 21:15:24.203, 51.33 W, 0 %, 0 %, 15360 MiB, 13276 MiB, 1633 MiB, 43
2022/11/11 21:15:24.260, 51.33 W, 54 %, 14 %, 15360 MiB, 13276 MiB, 1633 MiB, 42
2022/11/11 21:15:24.314, 27.93 W, 54 %, 14 %, 15360 MiB, 13498 MiB, 1411 MiB, 42
2022/11/11 21:15:24.368, 27.93 W, 54 %, 14 %, 15360 MiB, 13498 MiB, 1411 MiB, 42
2022/11/11 21:15:24.422, 27.84 W, 54 %, 14 %, 15360 MiB, 13498 MiB, 1411 MiB, 42
2022/11/11 21:15:24.476, 27.84 W, 5 %, 1 %, 15360 MiB, 13498 MiB, 1411 MiB, 42
2022/11/11 21:15:24.530, 27.84 W, 5 %, 1 %, 15360 MiB, 13498 MiB, 1411 MiB, 42
2022/11/11 21:15:24.583, 27.84 W, 5 %, 1 %, 15360 MiB, 13498 MiB, 1411 MiB, 42
2022/11/11 21:15:24.637, 27.84 W, 0 %, 0 %, 15360 MiB, 13498 MiB, 1411 MiB, 42
2022/11/11 21:15:24.691, 27.84 W, 0 %, 0 %, 15360 MiB, 13498 MiB, 1411 MiB, 42
2022/11/11 21:15:24.744, 27.93 W, 0 %, 0 %, 15360 MiB, 13498 MiB, 1411 MiB, 42
2022/11/11 21:15:24.798, 28.62 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:24.917, 30.77 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:24.971, 30.77 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.024, 27.93 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.078, 27.93 W, 28 %, 3 %, 15360 MiB, 14910 MiB, 0 MiB, 42
