timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 19:03:35.184, 29.49 W, 39 %, 1 %, 15360 MiB, 8642 MiB, 6267 MiB, 44
2022/11/11 19:03:35.688, 71.21 W, 100 %, 54 %, 15360 MiB, 7904 MiB, 7005 MiB, 46
2022/11/11 19:03:36.213, 69.36 W, 100 %, 52 %, 15360 MiB, 7904 MiB, 7005 MiB, 47
2022/11/11 19:03:36.718, 34.65 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 46
2022/11/11 19:03:37.221, 34.75 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 46
2022/11/11 19:03:37.724, 34.75 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 46
2022/11/11 19:03:38.228, 28.21 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:38.732, 28.00 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:39.236, 28.41 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:39.740, 28.00 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:40.278, 27.81 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:40.783, 27.81 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:41.289, 27.81 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:41.793, 27.81 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:42.297, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:42.801, 28.49 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:43.305, 28.59 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:43.815, 27.90 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:44.322, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:44.826, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:45.330, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:45.834, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:46.338, 27.82 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:46.846, 28.51 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:47.353, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:47.859, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:48.363, 27.90 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:48.867, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:49.371, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:49.875, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
