timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 21:22:02.678, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:02.733, 15.75 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:02.789, 15.75 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:02.844, 15.75 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:02.900, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:02.955, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.010, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.066, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.122, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.177, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.233, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.288, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.343, 15.75 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.398, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.454, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.509, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.564, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.622, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.678, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.733, 15.75 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.789, 15.75 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.844, 15.75 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.899, 15.75 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:03.955, 15.75 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.010, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.065, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.121, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.176, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.232, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.287, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.344, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.399, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.455, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.510, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
